time	V(vpwrout)	I(Pwrout)
4.174984262550702e-06	1.841221e+00	1.841222e-05
4.179365442343060e-06	1.841133e+00	1.841133e-05
4.185484657843153e-06	1.841010e+00	1.841010e-05
4.192091360961962e-06	1.840877e+00	1.840876e-05
4.198530668656667e-06	1.840748e+00	1.840747e-05
4.205581357303362e-06	1.840609e+00	1.840608e-05
4.213640865988214e-06	1.840454e+00	1.840453e-05
4.223406490988214e-06	1.840272e+00	1.840272e-05
4.233172115988213e-06	1.840100e+00	1.840100e-05
4.242937740988213e-06	1.839938e+00	1.839939e-05
4.252703365988212e-06	1.839790e+00	1.839790e-05
4.262468990988212e-06	1.839655e+00	1.839655e-05
4.272234615988212e-06	1.839537e+00	1.839537e-05
4.282000240988211e-06	1.839436e+00	1.839435e-05
4.291765865988211e-06	1.839346e+00	1.839346e-05
4.296654119657239e-06	1.839301e+00	1.839239e-05
4.296664326879445e-06	1.839301e+00	1.839217e-05
4.296684741323857e-06	1.839301e+00	1.839207e-05
4.296725570212681e-06	1.839301e+00	1.839292e-05
4.296807227990328e-06	1.839299e+00	1.839323e-05
4.296907272413984e-06	1.839298e+00	1.839302e-05
4.297107361261298e-06	1.839296e+00	1.839297e-05
4.297507538955924e-06	1.839291e+00	1.839292e-05
4.309512869794709e-06	1.839178e+00	1.839178e-05
4.313493701628845e-06	1.839154e+00	1.839154e-05
4.315034027019706e-06	1.839147e+00	1.839147e-05
4.317257695743831e-06	1.839139e+00	1.839140e-05
4.321705033192080e-06	1.839129e+00	1.839130e-05
4.324182836618455e-06	1.839127e+00	1.839128e-05
4.325929542631445e-06	1.839126e+00	1.839128e-05
4.327560340526218e-06	1.839127e+00	1.839128e-05
4.329056377559100e-06	1.839128e+00	1.839129e-05
4.332048451624863e-06	1.839133e+00	1.839133e-05
4.338032599756389e-06	1.839148e+00	1.839148e-05
4.347798224756388e-06	1.839188e+00	1.839187e-05
4.357563849756388e-06	1.839243e+00	1.839243e-05
4.367329474756387e-06	1.839315e+00	1.839315e-05
4.377095099756387e-06	1.839401e+00	1.839401e-05
4.386860724756387e-06	1.839500e+00	1.839500e-05
4.396626349756386e-06	1.839613e+00	1.839613e-05
4.406391974756386e-06	1.839737e+00	1.839737e-05
4.416157599756385e-06	1.839874e+00	1.839873e-05
4.425923224756385e-06	1.840022e+00	1.840022e-05
4.435688849756385e-06	1.840183e+00	1.840182e-05
4.445454474756384e-06	1.840354e+00	1.840354e-05
4.455220099756384e-06	1.840537e+00	1.840537e-05
4.464985724756383e-06	1.840728e+00	1.840728e-05
4.474751349756383e-06	1.840926e+00	1.840926e-05
4.484516974756383e-06	1.841129e+00	1.841129e-05
4.494282599756382e-06	1.841336e+00	1.841336e-05
4.504048224756382e-06	1.841545e+00	1.841545e-05
4.513813849756381e-06	1.841755e+00	1.841755e-05
4.523579474756381e-06	1.841963e+00	1.841963e-05
4.533345099756381e-06	1.842167e+00	1.842167e-05
4.543110724756380e-06	1.842367e+00	1.842367e-05
4.552876349756380e-06	1.842561e+00	1.842561e-05
4.562641974756379e-06	1.842748e+00	1.842748e-05
4.572407599756379e-06	1.842927e+00	1.842927e-05
4.582173224756379e-06	1.843096e+00	1.843096e-05
4.591938849756378e-06	1.843255e+00	1.843255e-05
4.601704474756378e-06	1.843402e+00	1.843402e-05
4.611470099756377e-06	1.843537e+00	1.843537e-05
4.621235724756377e-06	1.843658e+00	1.843658e-05
4.631001349756377e-06	1.843766e+00	1.843766e-05
4.640766974756376e-06	1.843858e+00	1.843858e-05
4.650532599756376e-06	1.843935e+00	1.843934e-05
4.660298224756375e-06	1.843994e+00	1.843994e-05
4.670063849756375e-06	1.844034e+00	1.844034e-05
4.679829474756375e-06	1.844053e+00	1.844053e-05
4.689595099756374e-06	1.844050e+00	1.844050e-05
4.699360724756374e-06	1.844024e+00	1.844024e-05
4.709126349756373e-06	1.843975e+00	1.843976e-05
4.718891974756373e-06	1.843905e+00	1.843905e-05
4.728657599756373e-06	1.843814e+00	1.843814e-05
4.738423224756372e-06	1.843706e+00	1.843706e-05
4.743025233095631e-06	1.843650e+00	1.843772e-05
4.743037500798355e-06	1.843650e+00	1.843087e-05
4.743061939823423e-06	1.843649e+00	1.843664e-05
4.743086541899355e-06	1.843649e+00	1.843685e-05
4.743131225297245e-06	1.843648e+00	1.843652e-05
4.743337305107448e-06	1.843645e+00	1.843646e-05
4.750736152310166e-06	1.843539e+00	1.843539e-05
4.758134999512883e-06	1.843426e+00	1.843426e-05
4.765533846715601e-06	1.843307e+00	1.843307e-05
4.772932693918320e-06	1.843181e+00	1.843181e-05
4.780331541121037e-06	1.843049e+00	1.843048e-05
4.787730388323755e-06	1.842910e+00	1.842909e-05
4.795129235526473e-06	1.842764e+00	1.842764e-05
4.804894860526472e-06	1.842568e+00	1.842568e-05
4.814660485526472e-06	1.842366e+00	1.842366e-05
4.824426110526472e-06	1.842160e+00	1.842159e-05
4.834191735526471e-06	1.841950e+00	1.841949e-05
4.843957360526471e-06	1.841738e+00	1.841738e-05
4.853722985526470e-06	1.841524e+00	1.841525e-05
4.858329394270288e-06	1.841424e+00	1.841425e-05
4.858791854277908e-06	1.841413e+00	1.841415e-05
4.859716774293150e-06	1.841393e+00	1.841393e-05
4.861566614323632e-06	1.841352e+00	1.841352e-05
4.865266294384597e-06	1.841269e+00	1.841270e-05
4.871333910732974e-06	1.841134e+00	1.841134e-05
4.878037856207059e-06	1.840985e+00	1.840985e-05
4.884662397121719e-06	1.840838e+00	1.840838e-05
4.891701141802950e-06	1.840684e+00	1.840684e-05
4.899877404577267e-06	1.840508e+00	1.840508e-05
4.909643029577267e-06	1.840305e+00	1.840305e-05
4.919408654577267e-06	1.840109e+00	1.840109e-05
4.929174279577266e-06	1.839922e+00	1.839922e-05
4.938939904577266e-06	1.839745e+00	1.839744e-05
4.948705529577265e-06	1.839578e+00	1.839578e-05
4.958471154577265e-06	1.839423e+00	1.839423e-05
4.968236779577265e-06	1.839276e+00	1.839276e-05
4.973520553982309e-06	1.839196e+00	1.839186e-05
4.973537842678410e-06	1.839195e+00	1.839183e-05
4.973572420070610e-06	1.839195e+00	1.839196e-05
4.973618732008757e-06	1.839193e+00	1.839222e-05
4.973673689904597e-06	1.839192e+00	1.839212e-05
4.973741541154512e-06	1.839190e+00	1.839203e-05
4.973872952338538e-06	1.839187e+00	1.839204e-05
4.974063588306690e-06	1.839182e+00	1.839188e-05
4.974444860242995e-06	1.839173e+00	1.839171e-05
4.978711042959928e-06	1.839070e+00	1.839069e-05
4.983306735575359e-06	1.838971e+00	1.838971e-05
4.991844924118781e-06	1.838812e+00	1.838812e-05
5.001610549118781e-06	1.838667e+00	1.838667e-05
5.011376174118780e-06	1.838559e+00	1.838559e-05
5.015625484407245e-06	1.838524e+00	1.838524e-05
5.018607215686183e-06	1.838507e+00	1.838506e-05
5.021330844749872e-06	1.838494e+00	1.838495e-05
5.025308995710416e-06	1.838482e+00	1.838482e-05
