time	V(vpwrout)	I(Pwrout)
Step Information: Freq=500K  (Run: 1/9)
5.507158819915864e-007	1.910813e+000	1.910815e-005
5.519613186450666e-007	1.910891e+000	1.910892e-005
5.531257218628730e-007	1.910932e+000	1.910933e-005
5.538886033204718e-007	1.910937e+000	1.910938e-005
5.547316769326851e-007	1.910918e+000	1.910920e-005
5.557840760484681e-007	1.910866e+000	1.910869e-005
5.569205569897092e-007	1.910783e+000	1.910784e-005
5.575261396745981e-007	1.910729e+000	1.910723e-005
5.578459851408464e-007	1.910697e+000	1.910702e-005
5.579533397066199e-007	1.910685e+000	1.910694e-005
5.580869110767440e-007	1.910671e+000	1.910698e-005
5.581743839783431e-007	1.910662e+000	1.910679e-005
5.582747150647279e-007	1.910651e+000	1.910658e-005
5.584458772550559e-007	1.910632e+000	1.910634e-005
5.587882016357118e-007	1.910594e+000	1.910594e-005
5.592086397957767e-007	1.910546e+000	1.910547e-005
5.600495161159066e-007	1.910451e+000	1.910450e-005
5.602624406887810e-007	1.910426e+000	1.892479e-005
5.602625435634848e-007	1.910426e+000	1.887480e-005
5.602630506528059e-007	1.910426e+000	1.914420e-005
5.605220277406036e-007	1.910397e+000	1.910403e-005
