time	V(vpwrout)	V(vpztin)	I(Pwrout)	I(Pztin)
7.459168535574659e-007	3.566252e+000	-1.211431e+004	3.566251e-005	5.857291e+000
7.467152287615363e-007	3.566281e+000	-1.180212e+004	3.566282e-005	1.380601e+001
7.479004477961689e-007	3.566364e+000	-1.133992e+004	3.566364e-005	2.436298e+001
7.491840795978256e-007	3.566494e+000	-1.084076e+004	3.566495e-005	3.285889e+001
7.508101420607122e-007	3.566695e+000	-1.021010e+004	3.566696e-005	3.804799e+001
7.523052373071880e-007	3.566890e+000	-9.631230e+003	3.566889e-005	3.706673e+001
7.534078118336965e-007	3.567024e+000	-9.204585e+003	3.567023e-005	3.238634e+001
7.543265502111891e-007	3.567117e+000	-8.848917e+003	3.567117e-005	2.598086e+001
7.552462281097025e-007	3.567187e+000	-8.492520e+003	3.567187e-005	1.792780e+001
7.561652081156452e-007	3.567230e+000	-8.135921e+003	3.567231e-005	8.932619e+000
7.570366928397866e-007	3.567244e+000	-7.797261e+003	3.567243e-005	1.137710e-001
7.579769395287758e-007	3.567230e+000	-7.431402e+003	3.567227e-005	-9.050558e+000
7.588668247223798e-007	3.567191e+000	-7.084829e+003	3.567187e-005	-1.672215e+001
7.598918969012511e-007	3.567119e+000	-6.685447e+003	3.567119e-005	-2.367425e+001
7.609345042095272e-007	3.567027e+000	-6.279320e+003	3.567027e-005	-2.811990e+001
7.620694740641634e-007	3.566915e+000	-5.837689e+003	3.566913e-005	-2.936339e+001
7.633879402417603e-007	3.566791e+000	-5.325804e+003	3.566789e-005	-2.617001e+001
7.648305194737964e-007	3.566681e+000	-4.767672e+003	3.566680e-005	-1.786202e+001
7.661678911597685e-007	3.566617e+000	-4.252317e+003	3.566614e-005	-6.830083e+000
7.669261116665982e-007	3.566607e+000	-3.961375e+003	3.566604e-005	5.051354e-001
7.678256276530880e-007	3.566624e+000	-3.617598e+003	3.566623e-005	9.595421e+000
7.687363340504759e-007	3.566670e+000	-3.270973e+003	3.566670e-005	1.826635e+001
7.700490167098387e-007	3.566781e+000	-2.773724e+003	3.566779e-005	2.870581e+001
7.714159190419098e-007	3.566933e+000	-2.258352e+003	3.566931e-005	3.623860e+001
7.724845070259594e-007	3.567070e+000	-1.857095e+003	3.567070e-005	3.886679e+001
7.734466261499118e-007	3.567198e+000	-1.496877e+003	3.567197e-005	3.819670e+001
7.744387940400895e-007	3.567322e+000	-1.126088e+003	3.567320e-005	3.465596e+001
7.754378626937843e-007	3.567432e+000	-7.531183e+002	3.567428e-005	2.859596e+001
7.763810285057775e-007	3.567513e+000	-4.011909e+002	3.567512e-005	2.098844e+001
7.773106416541548e-007	3.567567e+000	-5.434015e+001	3.567566e-005	1.223745e+001
7.782342754531805e-007	3.567593e+000	2.903379e+002	3.567592e-005	2.958512e+000
7.789877281214624e-007	3.567593e+000	5.715500e+002	3.567596e-005	-4.597744e+000
7.797170758097449e-007	3.567571e+000	8.437203e+002	3.567577e-005	-1.137016e+001
7.808498248619246e-007	3.567507e+000	1.266169e+003	3.567510e-005	-2.026815e+001
7.819101189055250e-007	3.567423e+000	1.661067e+003	3.567424e-005	-2.611674e+001
7.832227498053598e-007	3.567297e+000	2.148954e+003	3.567297e-005	-2.958526e+001
7.841252483112597e-007	3.567206e+000	2.483501e+003	3.567207e-005	-2.930610e+001
7.849499664446834e-007	3.567127e+000	2.788227e+003	3.567127e-005	-2.674280e+001
7.857831415629934e-007	3.567059e+000	3.094902e+003	3.567056e-005	-2.216702e+001
7.868493274470890e-007	3.566995e+000	3.485400e+003	3.566991e-005	-1.407267e+001
7.880871632943381e-007	3.566957e+000	3.936224e+003	3.566956e-005	-2.793745e+000
7.889261489212074e-007	3.566958e+000	4.239944e+003	3.566961e-005	5.523710e+000
7.897400062797560e-007	3.566987e+000	4.532699e+003	3.566991e-005	1.353915e+001
7.908932035503890e-007	3.567065e+000	4.944908e+003	3.567066e-005	2.369444e+001
7.921862431893177e-007	3.567190e+000	5.404161e+003	3.567192e-005	3.256100e+001
7.933389953771460e-007	3.567328e+000	5.811057e+003	3.567329e-005	3.721688e+001
7.945108456011758e-007	3.567481e+000	6.222572e+003	3.567480e-005	3.823796e+001
7.954883457003311e-007	3.567606e+000	6.564476e+003	3.567604e-005	3.605935e+001
7.964874411891625e-007	3.567722e+000	6.912825e+003	3.567717e-005	3.102476e+001
7.974945598422782e-007	3.567817e+000	7.263115e+003	3.567817e-005	2.365611e+001
7.985580824097700e-007	3.567888e+000	7.632267e+003	3.567891e-005	1.412099e+001
7.994824572693891e-007	3.567922e+000	7.952479e+003	3.567923e-005	5.001796e+000
8.001648544720025e-007	3.567927e+000	8.188294e+003	3.567926e-005	-1.862615e+000
8.009634416018255e-007	3.567910e+000	8.463449e+003	3.567911e-005	-9.511127e+000
8.019320244717760e-007	3.567863e+000	8.795890e+003	3.567867e-005	-1.753990e+001
8.032053357425991e-007	3.567767e+000	9.230741e+003	3.567770e-005	-2.549827e+001
8.042720714227212e-007	3.567668e+000	9.592844e+003	3.567669e-005	-2.940493e+001
8.051399287078902e-007	3.567580e+000	9.885372e+003	3.567582e-005	-3.008684e+001
8.060475093589073e-007	3.567489e+000	1.018905e+004	3.567490e-005	-2.833203e+001
8.069465501689150e-007	3.567407e+000	1.048759e+004	3.567406e-005	-2.442183e+001
8.077539886678755e-007	3.567346e+000	1.075363e+004	3.567343e-005	-1.926035e+001
8.084200606334010e-007	3.567307e+000	1.097143e+004	3.567311e-005	-1.396595e+001
8.090229109402743e-007	3.567283e+000	1.116715e+004	3.567294e-005	-8.534197e+000
8.095455379953513e-007	3.567271e+000	1.133579e+004	3.567275e-005	-3.491599e+000
8.099001359411380e-007	3.567269e+000	1.144956e+004	3.567273e-005	5.610200e-002
8.103737736223415e-007	3.567274e+000	1.160067e+004	3.567285e-005	4.857282e+000
8.109380128063795e-007	3.567292e+000	1.177935e+004	3.567301e-005	1.044442e+001
8.120541589003976e-007	3.567357e+000	1.212932e+004	3.567360e-005	2.060081e+001
8.132531974075311e-007	3.567461e+000	1.250093e+004	3.567462e-005	2.957587e+001
8.143955321358402e-007	3.567589e+000	1.285056e+004	3.567587e-005	3.534583e+001
8.154405222135173e-007	3.567720e+000	1.316669e+004	3.567717e-005	3.755135e+001
8.165005482511846e-007	3.567855e+000	1.348384e+004	3.567853e-005	3.632486e+001
8.178450729809176e-007	3.568009e+000	1.388175e+004	3.568008e-005	3.033535e+001
8.193340163605892e-007	3.568141e+000	1.431794e+004	3.568141e-005	1.956993e+001
8.204402628437261e-007	3.568204e+000	1.463917e+004	3.568201e-005	9.496909e+000
8.211690017143432e-007	3.568222e+000	1.484924e+004	3.568217e-005	2.242391e+000
8.219363273887906e-007	3.568218e+000	1.506912e+004	3.568215e-005	-5.391262e+000
8.226820325423425e-007	3.568193e+000	1.528148e+004	3.568193e-005	-1.223411e+001
8.238783870517730e-007	3.568120e+000	1.561954e+004	3.568119e-005	-2.133461e+001
8.251311629796605e-007	3.568013e+000	1.596994e+004	3.568011e-005	-2.763983e+001
8.265467488234556e-007	3.567872e+000	1.636095e+004	3.567871e-005	-3.011669e+001
8.276808623446914e-007	3.567757e+000	1.667007e+004	3.567757e-005	-2.834259e+001
8.285634679141857e-007	3.567676e+000	1.690743e+004	3.567677e-005	-2.438971e+001
8.293680998848233e-007	3.567616e+000	1.712110e+004	3.567615e-005	-1.901427e+001
8.301901890345418e-007	3.567571e+000	1.733672e+004	3.567566e-005	-1.222329e+001
8.309803025463357e-007	3.567547e+000	1.754146e+004	3.567541e-005	-4.865903e+000
8.316355897127194e-007	3.567544e+000	1.770910e+004	3.567541e-005	1.601043e+000
8.324668992279071e-007	3.567562e+000	1.791888e+004	3.567565e-005	9.813162e+000
8.334338137359916e-007	3.567613e+000	1.815903e+004	3.567618e-005	1.862971e+001
8.347252312240807e-007	3.567721e+000	1.847390e+004	3.567723e-005	2.821151e+001
8.360494661779412e-007	3.567865e+000	1.879019e+004	3.567865e-005	3.429399e+001
8.375478944818875e-007	3.568048e+000	1.914042e+004	3.568047e-005	3.554509e+001
8.391158902066769e-007	3.568226e+000	1.949913e+004	3.568225e-005	3.041377e+001
8.408680382004764e-007	3.568384e+000	1.989230e+004	3.568382e-005	1.863639e+001
8.419667760119140e-007	3.568446e+000	2.013500e+004	3.568445e-005	8.853448e+000
8.426547511477885e-007	3.568461e+000	2.028503e+004	3.568462e-005	2.042719e+000
8.434273978814493e-007	3.568457e+000	2.045189e+004	3.568458e-005	-5.623919e+000
8.441827867846975e-007	3.568431e+000	2.061334e+004	3.568430e-005	-1.256051e+001
8.453956843404905e-007	3.568354e+000	2.086928e+004	3.568353e-005	-2.183074e+001
8.466547114907668e-007	3.568244e+000	2.113035e+004	3.568244e-005	-2.801441e+001
8.483338674251764e-007	3.568072e+000	2.147108e+004	3.568070e-005	-3.027812e+001
8.496445953718654e-007	3.567940e+000	2.173084e+004	3.567938e-005	-2.727961e+001
8.506481545197096e-007	3.567853e+000	2.192489e+004	3.567853e-005	-2.179294e+001
8.515240911134524e-007	3.567796e+000	2.209047e+004	3.567797e-005	-1.509787e+001
8.523538995430110e-007	3.567764e+000	2.224400e+004	3.567763e-005	-7.626235e+000
8.531931876845013e-007	3.567753e+000	2.239606e+004	3.567751e-005	5.352048e-001
8.539550586317795e-007	3.567765e+000	2.253106e+004	3.567763e-005	8.021602e+000
8.549151261515853e-007	3.567809e+000	2.269696e+004	3.567807e-005	1.684959e+001
8.561118077760866e-007	3.567902e+000	2.289788e+004	3.567900e-005	2.595087e+001
8.574947173941374e-007	3.568044e+000	2.312253e+004	3.568043e-005	3.275636e+001
8.589594337244998e-007	3.568216e+000	2.335210e+004	3.568216e-005	3.458545e+001
8.605543024973052e-007	3.568396e+000	2.359300e+004	3.568397e-005	3.001472e+001
8.622555042516526e-007	3.568549e+000	2.384145e+004	3.568551e-005	1.917857e+001
8.633918545603592e-007	3.568615e+000	2.400282e+004	3.568616e-005	9.316514e+000
8.641042279335965e-007	3.568632e+000	2.410168e+004	3.568635e-005	2.346216e+000
8.648709579807341e-007	3.568629e+000	2.420620e+004	3.568630e-005	-5.259324e+000
8.656106166231834e-007	3.568604e+000	2.430515e+004	3.568603e-005	-1.213057e+001
8.668119510712142e-007	3.568529e+000	2.446217e+004	3.568526e-005	-2.159775e+001
8.680594720697835e-007	3.568419e+000	2.462014e+004	3.568415e-005	-2.819688e+001
8.697245464550906e-007	3.568244e+000	2.482296e+004	3.568240e-005	-3.134247e+001
8.709518872977075e-007	3.568114e+000	2.496639e+004	3.568111e-005	-2.939376e+001
8.718367886613166e-007	3.568027e+000	2.506586e+004	3.568027e-005	-2.542656e+001
8.722972091635128e-007	3.567987e+000	2.511616e+004	3.567988e-005	-2.254317e+001
8.725423870809866e-007	3.567968e+000	2.514249e+004	3.569140e-005	-2.078410e+001
8.725438781795028e-007	3.567968e+000	2.514265e+004	3.568246e-005	-2.077273e+001
8.725484843431175e-007	3.567968e+000	2.514314e+004	3.568062e-005	-2.073740e+001
8.725530905067323e-007	3.567967e+000	2.514363e+004	3.567931e-005	-2.070202e+001
8.725576966703469e-007	3.567967e+000	2.514412e+004	3.567854e-005	-2.066660e+001
8.725623028339617e-007	3.567967e+000	2.514461e+004	3.567831e-005	-2.063114e+001
8.725669089975764e-007	3.567966e+000	2.514510e+004	3.567861e-005	-2.059564e+001
8.725715151611911e-007	3.567966e+000	2.514559e+004	3.567945e-005	-2.056009e+001
8.725761213248058e-007	3.567966e+000	2.514608e+004	3.568083e-005	-2.052450e+001
8.725880155951631e-007	3.567965e+000	2.514734e+004	3.568083e-005	-2.043242e+001
8.726042766855087e-007	3.567963e+000	2.514906e+004	3.568083e-005	-2.030605e+001
8.726290793830011e-007	3.567961e+000	2.515169e+004	3.568048e-005	-2.011224e+001
8.726706110803726e-007	3.567959e+000	2.515608e+004	3.567972e-005	-1.978490e+001
8.727356527955971e-007	3.567954e+000	2.516294e+004	3.567953e-005	-1.926596e+001
8.729690000382991e-007	3.567939e+000	2.518735e+004	3.567939e-005	-1.733465e+001
8.732629159084733e-007	3.567923e+000	2.521761e+004	3.567924e-005	-1.476098e+001
8.738507476488218e-007	3.567897e+000	2.527722e+004	3.567892e-005	-9.379488e+000
8.740960660079761e-007	3.567890e+000	2.530161e+004	3.567883e-005	-7.039335e+000
8.745867027262848e-007	3.567881e+000	2.534951e+004	3.567889e-005	-2.223521e+000
8.746866992984320e-007	3.567880e+000	2.535917e+004	3.567967e-005	-1.231385e+000
8.747251756135192e-007	3.567880e+000	2.536285e+004	3.568015e-005	-8.470916e-001
8.747405577526431e-007	3.567880e+000	2.536432e+004	3.567835e-005	-6.933041e-001
8.747713220308910e-007	3.567880e+000	2.536725e+004	3.567726e-005	-3.856070e-001
8.748328505873867e-007	3.567880e+000	2.537310e+004	3.567788e-005	2.300898e-001
8.749559077003780e-007	3.567881e+000	2.538472e+004	3.567862e-005	1.461265e+000
8.752020219263608e-007	3.567884e+000	2.540768e+004	3.567883e-005	3.911373e+000
8.756942503783263e-007	3.567897e+000	2.545247e+004	3.567890e-005	8.674400e+000
8.766787072822572e-007	3.567947e+000	2.553863e+004	3.567945e-005	1.748153e+001
8.777516241628575e-007	3.568029e+000	2.562741e+004	3.568031e-005	2.533978e+001
8.791460196934541e-007	3.568170e+000	2.573496e+004	3.568171e-005	3.187014e+001
8.805296022704450e-007	3.568328e+000	2.583344e+004	3.568327e-005	3.339414e+001
8.821440079873405e-007	3.568504e+000	2.593855e+004	3.568503e-005	2.868020e+001
8.837839774246932e-007	3.568646e+000	2.603662e+004	3.568646e-005	1.832676e+001
8.848871643089670e-007	3.568707e+000	2.609778e+004	3.568707e-005	8.842502e+000
8.855858549788140e-007	3.568723e+000	2.613409e+004	3.568722e-005	2.066660e+000
8.863652639655521e-007	3.568718e+000	2.617251e+004	3.568715e-005	-5.622133e+000
8.871259848531895e-007	3.568691e+000	2.620787e+004	3.568688e-005	-1.267461e+001
8.883428482916796e-007	3.568612e+000	2.626030e+004	3.568612e-005	-2.227011e+001
8.896050696988826e-007	3.568497e+000	2.630937e+004	3.568498e-005	-2.916947e+001
8.910469586297534e-007	3.568342e+000	2.635843e+004	3.568343e-005	-3.250084e+001
8.921679718660054e-007	3.568216e+000	2.639122e+004	3.568215e-005	-3.152788e+001
8.929401674121806e-007	3.568133e+000	2.641066e+004	3.568129e-005	-2.886579e+001
8.932968623714099e-007	3.568098e+000	2.641864e+004	3.568096e-005	-2.705600e+001
8.934751187028938e-007	3.568081e+000	2.642234e+004	3.569573e-005	-2.600435e+001
8.934765225130747e-007	3.568081e+000	2.642237e+004	3.568987e-005	-2.599548e+001
8.934803781966483e-007	3.568080e+000	2.642245e+004	3.568262e-005	-2.597107e+001
8.934842338802220e-007	3.568080e+000	2.642253e+004	3.567712e-005	-2.594663e+001
8.934880895637956e-007	3.568079e+000	2.642260e+004	3.567338e-005	-2.592216e+001
8.934919452473693e-007	3.568079e+000	2.642268e+004	3.567139e-005	-2.589764e+001
8.934958009309429e-007	3.568079e+000	2.642276e+004	3.567115e-005	-2.587309e+001
8.934996566145166e-007	3.568078e+000	2.642283e+004	3.567266e-005	-2.584850e+001
8.935035122980902e-007	3.568078e+000	2.642291e+004	3.567592e-005	-2.582387e+001
8.935221985455614e-007	3.568076e+000	2.642328e+004	3.567780e-005	-2.570397e+001
8.935538802113040e-007	3.568073e+000	2.642389e+004	3.567955e-005	-2.549882e+001
8.935987998751137e-007	3.568069e+000	2.642477e+004	3.568036e-005	-2.520426e+001
8.936530617593468e-007	3.568064e+000	2.642580e+004	3.568036e-005	-2.484225e+001
8.938651904835675e-007	3.568046e+000	2.642969e+004	3.568017e-005	-2.335601e+001
8.941306032831624e-007	3.568026e+000	2.643416e+004	3.568017e-005	-2.134434e+001
8.946614288823521e-007	3.567992e+000	2.644174e+004	3.567989e-005	-1.692241e+001
8.957230800807318e-007	3.567944e+000	2.645386e+004	3.567942e-005	-7.330729e+000
8.960927032350535e-007	3.567935e+000	2.645701e+004	3.567930e-005	-3.799225e+000
8.963517970123263e-007	3.567932e+000	2.645862e+004	3.567912e-005	-1.244559e+000
8.964183481029155e-007	3.567931e+000	2.645897e+004	3.567926e-005	-5.849198e-001
8.964823104264389e-007	3.567931e+000	2.645927e+004	3.567943e-005	4.998938e-002
8.965152922654508e-007	3.567931e+000	2.645941e+004	3.567874e-005	3.774101e-001
8.967506787054209e-007	3.567933e+000	2.646023e+004	3.567928e-005	2.708719e+000
8.970196917796724e-007	3.567937e+000	2.646071e+004	3.567945e-005	5.340296e+000
8.975577179281752e-007	3.567955e+000	2.646031e+004	3.567959e-005	1.039279e+001
8.985425074799910e-007	3.568009e+000	2.645590e+004	3.568011e-005	1.875327e+001
8.996270560128933e-007	3.568096e+000	2.644559e+004	3.568098e-005	2.600018e+001
9.010006534607676e-007	3.568235e+000	2.642445e+004	3.568235e-005	3.134543e+001
9.023880091132611e-007	3.568388e+000	2.639451e+004	3.568388e-005	3.172289e+001
9.039913561636540e-007	3.568550e+000	2.634979e+004	3.568551e-005	2.587011e+001
9.056432206285289e-007	3.568676e+000	2.629480e+004	3.568676e-005	1.463481e+001
9.065972089601298e-007	3.568719e+000	2.625886e+004	3.568719e-005	6.219919e+000
9.072741610235418e-007	3.568727e+000	2.623089e+004	3.568727e-005	-3.539611e-001
9.082047630590493e-007	3.568710e+000	2.618973e+004	3.568708e-005	-9.348701e+000
9.090978106397933e-007	3.568666e+000	2.614725e+004	3.568665e-005	-1.717704e+001
9.104483174775188e-007	3.568558e+000	2.607746e+004	3.568557e-005	-2.654119e+001
9.118039058809785e-007	3.568419e+000	2.600121e+004	3.568416e-005	-3.234819e+001
9.129449858473052e-007	3.568288e+000	2.593141e+004	3.568282e-005	-3.368034e+001
9.138748029372125e-007	3.568180e+000	2.587065e+004	3.568173e-005	-3.228252e+001
9.142659979033498e-007	3.568136e+000	2.584390e+004	3.568129e-005	-3.096417e+001
9.144656549519326e-007	3.568114e+000	2.582988e+004	3.572182e-005	-3.008396e+001
9.144672599998938e-007	3.568114e+000	2.582977e+004	3.569741e-005	-3.007612e+001
9.144712612673773e-007	3.568114e+000	2.582948e+004	3.568718e-005	-3.005638e+001
9.144752625348608e-007	3.568113e+000	2.582920e+004	3.567937e-005	-3.003660e+001
9.144792638023443e-007	3.568113e+000	2.582891e+004	3.567398e-005	-3.001677e+001
9.144832650698278e-007	3.568112e+000	2.582863e+004	3.567102e-005	-2.999690e+001
9.144872663373112e-007	3.568112e+000	2.582834e+004	3.567047e-005	-2.997699e+001
9.144912676047947e-007	3.568111e+000	2.582805e+004	3.567234e-005	-2.995702e+001
9.144952688722782e-007	3.568111e+000	2.582777e+004	3.567664e-005	-2.993702e+001
9.145127940583764e-007	3.568109e+000	2.582652e+004	3.567970e-005	-2.984887e+001
9.145401155382929e-007	3.568106e+000	2.582456e+004	3.568083e-005	-2.970989e+001
9.145770637401432e-007	3.568102e+000	2.582192e+004	3.568083e-005	-2.951909e+001
9.146203569864119e-007	3.568098e+000	2.581881e+004	3.568103e-005	-2.929108e+001
9.147707227373374e-007	3.568082e+000	2.580792e+004	3.568086e-005	-2.845854e+001
9.149426266095747e-007	3.568065e+000	2.579530e+004	3.568046e-005	-2.742633e+001
9.152864343540493e-007	3.568033e+000	2.576949e+004	3.568027e-005	-2.512856e+001
9.159740498429984e-007	3.567982e+000	2.571573e+004	3.567976e-005	-1.982525e+001
9.171569330544868e-007	3.567917e+000	2.561903e+004	3.567923e-005	-9.559247e+000
9.176520173100835e-007	3.567901e+000	2.557681e+004	3.567907e-005	-4.917578e+000
9.179394888645803e-007	3.567896e+000	2.555146e+004	3.567899e-005	-2.112211e+000
9.181260310974623e-007	3.567895e+000	2.553476e+004	3.567859e-005	-2.792881e-001
9.181666433025097e-007	3.567895e+000	2.553109e+004	3.567850e-005	1.200798e-001
9.182052038318347e-007	3.567895e+000	2.552760e+004	3.567871e-005	4.991077e-001
9.182554640888444e-007	3.567895e+000	2.552303e+004	3.567873e-005	9.928138e-001
9.184007819813371e-007	3.567896e+000	2.550971e+004	3.567869e-005	2.415857e+000
9.185945391713273e-007	3.567899e+000	2.549174e+004	3.567910e-005	4.295642e+000
9.189820535513077e-007	3.567909e+000	2.545503e+004	3.567918e-005	7.950022e+000
9.197570823112687e-007	3.567943e+000	2.537919e+004	3.567946e-005	1.474481e+001
9.207491227375978e-007	3.568010e+000	2.527775e+004	3.568011e-005	2.207286e+001
9.219825914535958e-007	3.568120e+000	2.514495e+004	3.568121e-005	2.834124e+001
9.233146389342111e-007	3.568258e+000	2.499357e+004	3.568259e-005	3.082837e+001
9.248076410492058e-007	3.568412e+000	2.481460e+004	3.568412e-005	2.799396e+001
9.263911601391532e-007	3.568547e+000	2.461554e+004	3.568545e-005	1.946619e+001
9.276863431434175e-007	3.568621e+000	2.444634e+004	3.568619e-005	9.223174e+000
9.284439044041983e-007	3.568640e+000	2.434436e+004	3.568640e-005	2.176312e+000
9.292306382432007e-007	3.568635e+000	2.423603e+004	3.568636e-005	-5.476250e+000
